GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0045765~regulation of angiogenesis,13,0.019819022,"7422, 7058, 6423, 28514, 2152, 285, 3135, 5468, 727, 51548, 718, 4879, 5617",291,2.131644818
GO:1901342~regulation of vasculature development,13,0.037948425,"7422, 7058, 6423, 28514, 2152, 285, 3135, 5468, 727, 51548, 718, 4879, 5617",291,1.935686438
GO:0045766~positive regulation of angiogenesis,8,0.045351081,"7422, 6423, 28514, 2152, 727, 51548, 718, 285",291,2.459590174
GO:0050926~regulation of positive chemotaxis,3,0.061600011,"7422, 2152, 285",291,7.378770523
GO:1904018~positive regulation of vasculature development,8,0.075183356,"7422, 6423, 28514, 2152, 727, 51548, 718, 285",291,2.186302377
GO:0031099~regeneration,10,0.003343414,"3936, 8751, 2348, 83999, 347, 5764, 5468, 3482, 3371, 285",291,3.320446735
GO:0031103~axon regeneration,5,0.007137055,"2348, 83999, 347, 5764, 3371",291,6.510679873
GO:0048678~response to axon injury,6,0.009994326,"2348, 83999, 347, 2695, 5764, 3371",291,4.579926532
GO:0031102~neuron projection regeneration,5,0.013270458,"2348, 83999, 347, 5764, 3371",291,5.443355304
GO:0008219~cell death,54,6.10E-04,"128434, 2152, 3482, 3240, 3084, 396, 27120, 5618, 83999, 355, 1178, 2861, 90, 117, 5654, 6348, 399694, 7132, 8740, 7133, 22926, 2683, 1191, 84957, 5468, 3689, 3965, 929, 8793, 7422, 27, 8995, 8313, 28514, 2204, 51341, 3135, 51588, 7855, 11167, 4869, 7076, 89780, 5098, 5055, 7037, 6423, 6863, 3625, 51237, 8839, 10961, 11337, 5925",291,1.588871278
GO:0010941~regulation of cell death,45,8.28E-04,"8793, 7422, 27, 128434, 8995, 8313, 28514, 2152, 3482, 3240, 3084, 396, 27120, 5618, 2204, 355, 51341, 2861, 90, 117, 3135, 51588, 6348, 5654, 11167, 4869, 7132, 7076, 89780, 5098, 7133, 5055, 7037, 22926, 6863, 6423, 2683, 1191, 3625, 5468, 8839, 10961, 3689, 3965, 5925",291,1.662070112
GO:0010942~positive regulation of cell death,23,0.001220843,"7132, 89780, 7133, 22926, 6863, 6423, 8313, 2683, 2152, 3240, 3482, 1191, 27120, 3625, 355, 2204, 3135, 51588, 6348, 5654, 5468, 3689, 3965",291,2.136231466
GO:0006915~apoptotic process,46,0.00226412,"929, 8793, 7422, 128434, 8995, 28514, 2152, 3482, 3084, 396, 27120, 5618, 2204, 83999, 355, 1178, 90, 3135, 51588, 6348, 5654, 7855, 399694, 11167, 4869, 7132, 8740, 7076, 89780, 5098, 7133, 5055, 7037, 22926, 6423, 2683, 1191, 3625, 84957, 5468, 51237, 10961, 3689, 3965, 11337, 5925",291,1.568983563
GO:0012501~programmed cell death,48,0.003705417,"929, 8793, 7422, 27, 128434, 8995, 28514, 2152, 3482, 3084, 396, 27120, 5618, 2204, 83999, 355, 51341, 1178, 90, 3135, 51588, 6348, 5654, 7855, 399694, 11167, 4869, 7132, 8740, 7076, 89780, 5098, 7133, 5055, 7037, 22926, 6423, 2683, 1191, 3625, 84957, 5468, 51237, 10961, 3689, 3965, 11337, 5925",291,1.510724581
GO:0042981~regulation of apoptotic process,38,0.006822969,"8793, 7422, 27, 128434, 8995, 28514, 2152, 3482, 3084, 396, 27120, 5618, 2204, 355, 51341, 90, 3135, 51588, 6348, 5654, 11167, 4869, 7132, 7076, 89780, 5098, 7133, 5055, 7037, 22926, 6423, 2683, 1191, 3625, 5468, 10961, 3965, 5925",291,1.558702606
GO:0043065~positive regulation of apoptotic process,19,0.00945581,"7132, 89780, 7133, 22926, 6423, 2683, 2152, 3482, 1191, 27120, 3625, 355, 2204, 3135, 51588, 6348, 5654, 5468, 3965",291,1.944175284
GO:0043067~regulation of programmed cell death,38,0.009524634,"8793, 7422, 27, 128434, 8995, 28514, 2152, 3482, 3084, 396, 27120, 5618, 2204, 355, 51341, 90, 3135, 51588, 6348, 5654, 11167, 4869, 7132, 7076, 89780, 5098, 7133, 5055, 7037, 22926, 6423, 2683, 1191, 3625, 5468, 10961, 3965, 5925",291,1.523876521
GO:0043068~positive regulation of programmed cell death,19,0.010819551,"7132, 89780, 7133, 22926, 6423, 2683, 2152, 3482, 1191, 27120, 3625, 355, 2204, 3135, 51588, 6348, 5654, 5468, 3965",291,1.914673383
GO:0060548~negative regulation of cell death,25,0.03270354,"8793, 7422, 128434, 8995, 28514, 3084, 396, 5618, 355, 2861, 90, 117, 11167, 4869, 7076, 89780, 5098, 7133, 5055, 7037, 6863, 6423, 1191, 8839, 5925",291,1.550161875
GO:0043066~negative regulation of apoptotic process,19,0.173674969,"7076, 5098, 8793, 5055, 7037, 7422, 128434, 6423, 8995, 28514, 3084, 1191, 396, 5618, 355, 90, 11167, 4869, 5925",291,1.339458343
GO:0043069~negative regulation of programmed cell death,19,0.204915995,"7076, 5098, 8793, 5055, 7037, 7422, 128434, 6423, 8995, 28514, 3084, 1191, 396, 5618, 355, 90, 11167, 4869, 5925",291,1.299453923
GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity,12,0.003342017,"89780, 8809, 7037, 7422, 3567, 51341, 8995, 5468, 85363, 3965, 4869, 1191",291,2.866572721
GO:0051090~regulation of sequence-specific DNA binding transcription factor activity,15,0.011122664,"5195, 89780, 7037, 7422, 8995, 1191, 8809, 3567, 51341, 51588, 5468, 85363, 3965, 4869, 5925",291,2.137626654
GO:0051092~positive regulation of NF-kappaB transcription factor activity,8,0.012588145,"8809, 7037, 51341, 8995, 85363, 3965, 4869, 1191",291,3.219827137
GO:0032729~positive regulation of interferon-gamma production,7,0.001204568,"929, 8809, 7855, 6504, 3594, 3394, 3965",291,5.884335987
GO:0032609~interferon-gamma production,8,0.002137178,"929, 8809, 1378, 7855, 6504, 3594, 3394, 3965",291,4.464466199
GO:0032649~regulation of interferon-gamma production,8,0.002576389,"929, 8809, 1378, 7855, 6504, 3594, 3394, 3965",291,4.319280306
GO:0002827~positive regulation of T-helper 1 type immune response,3,0.046158706,"8809, 6504, 3594",291,8.662034962
GO:0002825~regulation of T-helper 1 type immune response,3,0.074161209,"8809, 6504, 3594",291,6.640893471
GO:0042088~T-helper 1 type immune response,3,0.162012401,"8809, 6504, 3594",291,4.150558419
GO:0030101~natural killer cell activation,4,0.19002054,"8809, 57823, 6504, 3594",291,2.656357388
GO:0034341~response to interferon-gamma,11,1.83E-04,"6362, 4360, 2204, 58191, 6368, 6346, 6348, 5468, 3594, 3394, 3965",291,4.481584551
GO:0071346~cellular response to interferon-gamma,10,2.29E-04,"6362, 4360, 2204, 6368, 6346, 6348, 5468, 3594, 3394, 3965",291,4.847367497
GO:0048245~eosinophil chemotaxis,4,0.010064893,"6362, 6368, 6346, 6348",291,8.854524628
GO:0072677~eosinophil migration,4,0.014197933,"6362, 6368, 6346, 6348",291,7.812815848
GO:0070555~response to interleukin-1,7,0.039046257,"6362, 3625, 6368, 6346, 6348, 5699, 3965",291,2.817348745
GO:0071347~cellular response to interleukin-1,6,0.05300003,"6362, 3625, 6368, 6346, 6348, 5699",291,2.951508209
GO:0043087~regulation of GTPase activity,6,0.692896179,"6362, 6368, 402, 6346, 6348, 23654",291,1.029595887
GO:0043547~positive regulation of GTPase activity,4,0.818805323,"6362, 6368, 6346, 6348",291,0.906606617
GO:0072676~lymphocyte migration,10,1.07E-04,"6362, 8740, 58191, 6288, 27, 6368, 6346, 347, 8764, 6348",291,5.355559251
GO:0072678~T cell migration,6,0.004270562,"8740, 58191, 27, 347, 8764, 6348",291,5.612022651
GO:2000401~regulation of lymphocyte migration,5,0.020043293,"8740, 27, 347, 8764, 6348",291,4.812241646
GO:2000403~positive regulation of lymphocyte migration,4,0.024960758,"8740, 27, 8764, 6348",291,6.324660448
GO:2000404~regulation of T cell migration,4,0.037129898,"8740, 27, 347, 8764",291,5.421137527
GO:2000406~positive regulation of T cell migration,3,0.096680703,"8740, 27, 8764",291,5.692194404
GO:0051094~positive regulation of developmental process,46,1.84E-05,"25805, 7422, 27, 8313, 28514, 2152, 3481, 3084, 27120, 56975, 411, 1378, 90, 3135, 6348, 50674, 5754, 4920, 51548, 4602, 718, 5617, 7132, 4481, 8289, 8740, 89780, 4283, 7133, 7037, 7058, 6423, 3594, 23654, 91461, 285, 284207, 1389, 3567, 567, 2332, 5764, 5468, 727, 3965, 5925",291,1.94946458
GO:0045597~positive regulation of cell differentiation,35,5.27E-05,"25805, 7422, 27, 8313, 3084, 27120, 56975, 411, 1378, 90, 3135, 6348, 50674, 5754, 4920, 51548, 4602, 4481, 8289, 8740, 89780, 4283, 7133, 6423, 3594, 23654, 91461, 284207, 1389, 3567, 2332, 5764, 5468, 3965, 5925",291,2.113011559
GO:0045595~regulation of cell differentiation,53,5.82E-05,"129685, 3481, 3084, 2192, 27120, 5618, 56975, 83999, 1378, 90, 6348, 5699, 50674, 4920, 4602, 7132, 8740, 7133, 23654, 284207, 1389, 3567, 2796, 567, 325, 54845, 5468, 3965, 25805, 7422, 27, 8995, 8313, 28514, 411, 3135, 5754, 51548, 4481, 89780, 4283, 8289, 6423, 3594, 91461, 26228, 1401, 1840, 2332, 1441, 5764, 4038, 5925",291,1.758078691
GO:0051241~negative regulation of multicellular organismal process,39,3.06E-04,"25805, 8995, 8313, 28514, 3084, 201633, 2192, 83999, 1378, 3135, 6348, 6504, 4602, 5617, 7132, 7076, 89780, 7133, 5055, 7058, 6423, 55593, 26228, 285, 3625, 1840, 3929, 2796, 325, 347, 567, 1001, 5764, 4038, 5468, 3965, 4879, 5627, 5925",291,1.840759384
GO:0048468~cell development,56,4.97E-04,"128434, 3084, 2192, 56975, 51087, 2348, 83999, 2861, 90, 6348, 50674, 4920, 4602, 132141, 718, 7132, 7133, 2683, 23654, 3371, 3172, 285, 1191, 3567, 2796, 567, 54845, 5468, 1306, 7422, 27, 8313, 28514, 80739, 411, 51341, 79955, 7855, 5754, 8828, 4901, 89780, 6423, 9456, 26228, 3625, 1840, 347, 2332, 3909, 5764, 4038, 342035, 123904, 92949, 5925",291,1.584533593
GO:0051093~negative regulation of developmental process,33,7.44E-04,"25805, 7422, 8995, 8313, 28514, 3481, 3084, 2192, 83999, 1378, 3135, 6348, 51548, 4602, 5617, 7076, 89780, 7037, 7058, 6423, 26228, 285, 1401, 1840, 2796, 325, 567, 1001, 5764, 4038, 5468, 4879, 5925",291,1.876279833
GO:0045596~negative regulation of cell differentiation,25,0.001692552,"25805, 7422, 8995, 8313, 28514, 3481, 3084, 2192, 83999, 1378, 3135, 6348, 4602, 89780, 6423, 26228, 1401, 1840, 2796, 325, 567, 5764, 4038, 5468, 5925",291,2.000269118
GO:0048699~generation of neurons,40,0.002303107,"7422, 27, 128434, 28514, 3084, 2348, 83999, 80326, 411, 79955, 2861, 6348, 7855, 50674, 5754, 4920, 8828, 718, 4901, 89780, 7133, 6423, 7412, 23654, 3371, 26228, 1840, 2796, 347, 567, 3909, 2332, 5764, 4038, 5468, 54845, 342035, 123904, 92949, 5925",291,1.637704925
GO:0022008~neurogenesis,42,0.002544854,"7422, 27, 128434, 28514, 3084, 2348, 83999, 80326, 411, 79955, 2861, 6348, 7855, 4664, 50674, 5754, 4920, 8828, 718, 4901, 89780, 7133, 6423, 7412, 23654, 3371, 26228, 1191, 1840, 2796, 347, 567, 3909, 2332, 5764, 4038, 5468, 54845, 342035, 123904, 92949, 5925",291,1.602974286
GO:0060284~regulation of cell development,28,0.002667541,"7422, 27, 8313, 28514, 3084, 2192, 83999, 411, 6348, 50674, 5754, 4920, 7132, 89780, 7133, 6423, 23654, 26228, 3567, 1840, 2796, 567, 2332, 5764, 4038, 5468, 54845, 5925",291,1.844692631
GO:0007399~nervous system development,57,0.002964698,"128434, 3084, 2348, 83999, 80326, 2861, 6348, 50674, 4920, 718, 26609, 7133, 7058, 7412, 23654, 3371, 1191, 145581, 51052, 27253, 2796, 567, 78999, 54845, 5468, 7422, 27, 728492, 28514, 26018, 411, 79955, 51588, 7855, 4664, 5754, 8828, 4901, 89780, 8289, 5098, 64101, 6423, 26228, 3625, 1840, 29930, 347, 2332, 3909, 5764, 51434, 4038, 342035, 123904, 92949, 5925",291,1.459255697
GO:0051960~regulation of nervous system development,27,0.003261615,"7422, 27, 28514, 3084, 83999, 411, 6348, 50674, 5754, 4920, 89780, 7133, 7058, 6423, 23654, 26228, 145581, 1840, 2796, 567, 2332, 5764, 4038, 78999, 5468, 54845, 5925",291,1.844692631
GO:0030182~neuron differentiation,35,0.004995042,"7422, 27, 128434, 28514, 3084, 2348, 83999, 80326, 411, 79955, 2861, 7855, 50674, 5754, 4920, 8828, 718, 4901, 89780, 6423, 7412, 23654, 3371, 1840, 347, 567, 3909, 2332, 5764, 4038, 54845, 342035, 123904, 92949, 5925",291,1.631096642
GO:0050767~regulation of neurogenesis,24,0.005295331,"89780, 7133, 7422, 27, 6423, 28514, 23654, 26228, 3084, 83999, 1840, 411, 2796, 567, 2332, 5764, 6348, 4038, 50674, 5754, 5468, 54845, 4920, 5925",291,1.857592579
GO:0010721~negative regulation of cell development,13,0.007332213,"89780, 7422, 28514, 26228, 3084, 2192, 83999, 1840, 2796, 567, 5764, 4038, 5925",291,2.445654819
GO:0050768~negative regulation of neurogenesis,11,0.016244489,"89780, 83999, 1840, 2796, 567, 28514, 5764, 4038, 26228, 3084, 5925",291,2.418868483
GO:0048666~neuron development,27,0.024709841,"7422, 27, 128434, 2348, 83999, 411, 79955, 2861, 50674, 5754, 4920, 8828, 718, 4901, 89780, 23654, 3371, 347, 567, 3909, 2332, 5764, 4038, 342035, 123904, 92949, 5925",291,1.556459407
GO:0051961~negative regulation of nervous system development,11,0.026500531,"89780, 83999, 1840, 2796, 567, 28514, 5764, 4038, 26228, 3084, 5925",291,2.2339397
GO:0061564~axon development,15,0.031463639,"89780, 7422, 128434, 23654, 3371, 2348, 83999, 347, 3909, 5764, 4038, 50674, 5754, 8828, 92949",291,1.865419514
GO:0031175~neuron projection development,23,0.037278188,"89780, 7422, 27, 128434, 23654, 3371, 2348, 83999, 411, 2861, 567, 347, 3909, 2332, 5764, 4038, 50674, 5754, 4920, 8828, 123904, 5925, 92949",291,1.56817813
GO:0010975~regulation of neuron projection development,14,0.046583721,"89780, 7422, 27, 6423, 23654, 83999, 411, 567, 2332, 5764, 4038, 50674, 5754, 4920",291,1.815869308
GO:0045664~regulation of neuron differentiation,17,0.046805752,"89780, 7422, 27, 6423, 28514, 23654, 83999, 1840, 411, 567, 2332, 5764, 4038, 50674, 5754, 54845, 4920",291,1.682491639
GO:0010976~positive regulation of neuron projection development,9,0.063554199,"89780, 411, 7422, 27, 2332, 5764, 5754, 4920, 23654",291,2.119434086
GO:0050769~positive regulation of neurogenesis,13,0.070789894,"89780, 7133, 7422, 27, 23654, 411, 2332, 5764, 6348, 50674, 5754, 5468, 4920",291,1.744073033
GO:0031344~regulation of cell projection organization,17,0.073547636,"89780, 7422, 27, 9456, 6423, 23654, 26228, 83999, 411, 53841, 567, 2332, 5764, 4038, 50674, 5754, 4920",291,1.578953692
GO:0051962~positive regulation of nervous system development,14,0.080582737,"89780, 7133, 7422, 7058, 27, 23654, 411, 2332, 5764, 6348, 50674, 5754, 5468, 4920",291,1.660223368
GO:0010720~positive regulation of cell development,14,0.098668862,"89780, 7133, 7422, 27, 23654, 3567, 411, 2332, 5764, 6348, 50674, 5754, 5468, 4920",291,1.605742808
GO:0045666~positive regulation of neuron differentiation,10,0.110955127,"89780, 411, 7422, 27, 2332, 5764, 50674, 5754, 4920, 23654",291,1.780400394
GO:0030030~cell projection organization,31,0.130846954,"7422, 27, 128434, 79770, 2348, 83999, 411, 53841, 79955, 2861, 50674, 5754, 4920, 8828, 89780, 6423, 9456, 23654, 3371, 26228, 347, 567, 3909, 2332, 5764, 4038, 342035, 123904, 92949, 5925, 11116",291,1.274722586
GO:0031346~positive regulation of cell projection organization,9,0.243182836,"89780, 411, 7422, 27, 2332, 5764, 5754, 4920, 23654",291,1.516955361
GO:0045665~negative regulation of neuron differentiation,6,0.264575418,"89780, 83999, 1840, 567, 28514, 4038",291,1.739972088
GO:0031345~negative regulation of cell projection organization,5,0.365209689,"89780, 83999, 567, 4038, 26228",291,1.643785513
GO:0010977~negative regulation of neuron projection development,4,0.427803564,"89780, 83999, 567, 4038",291,1.670665024
GO:0044419~interspecies interaction between organisms,27,3.82E-04,"3482, 2192, 432, 1378, 79798, 6348, 5654, 636, 81494, 6504, 4360, 4283, 7037, 6346, 8764, 3078, 3594, 51191, 1191, 3625, 1401, 325, 2332, 10462, 6039, 85363, 3965",291,2.1422237
"GO:0044403~symbiosis, encompassing mutualism through parasitism",25,0.001718282,"3482, 2192, 1378, 79798, 6348, 5654, 636, 81494, 6504, 4360, 4283, 7037, 6346, 8764, 3078, 3594, 51191, 1191, 3625, 1401, 325, 2332, 6039, 85363, 3965",291,1.997862055
GO:0044764~multi-organism cellular process,24,0.002704003,"4360, 4283, 7037, 6346, 8764, 3078, 3594, 51191, 3482, 1191, 2192, 1401, 1378, 79798, 325, 2332, 6348, 5654, 6039, 636, 6504, 81494, 85363, 3965",291,1.96524591
GO:0046718~viral entry into host cell,8,0.006348708,"4360, 1378, 7037, 325, 8764, 6504, 85363, 3965",291,3.663941225
GO:0044409~entry into host,8,0.007078075,"4360, 1378, 7037, 325, 8764, 6504, 85363, 3965",291,3.589672146
GO:0051806~entry into cell of other organism involved in symbiotic interaction,8,0.007078075,"4360, 1378, 7037, 325, 8764, 6504, 85363, 3965",291,3.589672146
GO:0030260~entry into host cell,8,0.007078075,"4360, 1378, 7037, 325, 8764, 6504, 85363, 3965",291,3.589672146
GO:0051828~entry into other organism involved in symbiotic interaction,8,0.007334476,"4360, 1378, 7037, 325, 8764, 6504, 85363, 3965",291,3.565580387
GO:0016032~viral process,22,0.008000903,"4360, 4283, 7037, 6346, 8764, 3594, 51191, 3482, 1191, 2192, 1401, 1378, 79798, 325, 2332, 6348, 5654, 6039, 636, 6504, 85363, 3965",291,1.856412406
GO:0051701~interaction with host,9,0.012901752,"4360, 1378, 7037, 325, 8764, 6504, 85363, 3965, 2192",291,2.901361225
GO:0032689~negative regulation of interferon-gamma production,3,0.151481672,"1378, 6504, 3965",291,4.331017481
GO:0019058~viral life cycle,10,0.19579188,"4360, 1378, 7037, 325, 8764, 2332, 6348, 6504, 85363, 3965",291,1.547993816
GO:0046596~regulation of viral entry into host cell,3,0.205243559,"325, 85363, 3965",291,3.557621502
GO:0031349~positive regulation of defense response,16,0.006207681,"929, 7132, 9865, 6346, 8995, 2220, 7096, 2922, 3929, 146722, 2167, 3135, 6348, 5699, 85363, 718",291,2.213631157
GO:0050729~positive regulation of inflammatory response,7,0.04489524,"7132, 3929, 6346, 8995, 2167, 6348, 718",291,2.718494403
GO:0001503~ossification,18,4.07E-04,"89780, 25805, 6423, 4256, 8313, 91461, 3371, 3481, 3381, 56975, 83999, 90, 5764, 6348, 4664, 4038, 5468, 4920",291,2.698331433
GO:0030278~regulation of ossification,12,0.001026455,"56975, 25805, 83999, 6423, 4256, 8313, 90, 5764, 6348, 4038, 5468, 91461",291,3.334339818
GO:0030282~bone mineralization,8,0.001847626,"56975, 8313, 90, 5764, 6348, 4920, 91461, 3381",291,4.579926532
GO:0001649~osteoblast differentiation,11,0.004555317,"89780, 56975, 25805, 6423, 8313, 90, 6348, 5468, 3481, 3371, 3381",291,2.933728039
GO:0031214~biomineral tissue development,9,0.005978346,"56975, 4256, 8313, 90, 5764, 6348, 4920, 91461, 3381",291,3.320446735
GO:0030500~regulation of bone mineralization,6,0.009088082,"56975, 4256, 90, 5764, 6348, 91461",291,4.687689509
GO:0070167~regulation of biomineral tissue development,6,0.021056874,"56975, 4256, 90, 5764, 6348, 91461",291,3.794796269
GO:0030501~positive regulation of bone mineralization,4,0.03160246,"56975, 90, 5764, 91461",291,5.774689975
GO:0070169~positive regulation of biomineral tissue development,4,0.051802291,"56975, 90, 5764, 91461",291,4.743495336
GO:0045667~regulation of osteoblast differentiation,6,0.079258333,"56975, 25805, 6423, 8313, 90, 5468",291,2.621405317
GO:0045778~positive regulation of ossification,5,0.08609097,"56975, 6423, 90, 5764, 91461",291,2.991393455
GO:0045669~positive regulation of osteoblast differentiation,3,0.327265571,"56975, 6423, 90",291,2.554189796
GO:0002313~mature B cell differentiation involved in immune response,4,0.012029083,"9452, 1378, 28514, 3394",291,8.301116838
GO:0002335~mature B cell differentiation,4,0.019159352,"9452, 1378, 28514, 3394",291,6.99041418
GO:0030183~B cell differentiation,7,0.025107169,"9452, 1378, 51341, 4189, 7412, 28514, 3394",291,3.119882839
GO:0002312~B cell activation involved in immune response,5,0.041984119,"9452, 1378, 7037, 28514, 3394",291,3.816605443
GO:0002683~negative regulation of immune system process,22,1.80E-04,"8995, 8764, 28514, 26228, 201633, 145581, 1378, 1840, 325, 2267, 347, 146722, 79987, 722, 3135, 6348, 5654, 5468, 6504, 727, 4602, 3965",291,2.532056436
GO:0007162~negative regulation of cell adhesion,15,3.08E-04,"8751, 7422, 8995, 8764, 23654, 201633, 2192, 285, 396, 1378, 1840, 2267, 347, 3135, 3965",291,3.162330224
GO:0002695~negative regulation of leukocyte activation,10,0.003938086,"1840, 1378, 2267, 146722, 8995, 8764, 3135, 3965, 201633, 145581",291,3.23946023
GO:0050868~negative regulation of T cell activation,8,0.004317102,"1840, 1378, 2267, 8995, 8764, 3135, 3965, 201633",291,3.935344279
GO:0050866~negative regulation of cell activation,10,0.007521373,"1840, 1378, 2267, 146722, 8995, 8764, 3135, 3965, 201633, 145581",291,2.925503732
GO:1903038~negative regulation of leukocyte cell-cell adhesion,8,0.008720819,"1840, 1378, 2267, 8995, 8764, 3135, 3965, 201633",291,3.44981479
GO:0022408~negative regulation of cell-cell adhesion,9,0.013257242,"1840, 1378, 7422, 2267, 8995, 8764, 3135, 3965, 201633",291,2.887344987
GO:0051250~negative regulation of lymphocyte activation,8,0.015890186,"1840, 1378, 2267, 8995, 8764, 3135, 3965, 201633",291,3.070933397
GO:0045591~positive regulation of regulatory T cell differentiation,3,0.049867662,"1378, 3135, 3965",291,8.301116838
GO:0032945~negative regulation of mononuclear cell proliferation,5,0.053114813,"1401, 1378, 8764, 3135, 3965",291,3.532390144
GO:0070664~negative regulation of leukocyte proliferation,5,0.065692308,"1401, 1378, 8764, 3135, 3965",291,3.287571025
