GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0007015~actin filament organization,21,0.004207074,"64780, 8452, 5584, 23607, 4088, 7454, 1809, 29109, 2241, 1072, 1490, 673, 596, 57026, 11034, 119, 9647, 408, 6714, 87, 829",416,2.0155803
GO:1902905~positive regulation of supramolecular fiber organization,12,0.01020507,"673, 2876, 9101, 4088, 7454, 57026, 29109, 11034, 2241, 9647, 4733, 1490",416,2.455735344
GO:0051493~regulation of cytoskeleton organization,23,0.012155266,"8850, 5594, 23607, 4088, 5595, 4089, 7454, 29109, 2241, 1490, 2932, 83700, 673, 79643, 57026, 27243, 11034, 119, 9647, 4733, 10015, 2648, 829",416,1.760213376
GO:0097435~supramolecular fiber organization,30,0.015516165,"8452, 9101, 5584, 23607, 6477, 29109, 3837, 596, 673, 57026, 119, 64780, 4088, 7454, 4089, 1809, 2241, 1490, 1072, 2876, 1465, 81565, 11034, 9647, 4733, 408, 6714, 10049, 87, 829",416,1.583670236
GO:0051496~positive regulation of stress fiber assembly,5,0.02687176,"673, 4088, 29109, 9647, 1490",416,4.382483672
GO:0032233~positive regulation of actin filament bundle assembly,5,0.046364333,"673, 4088, 29109, 9647, 1490",416,3.686851343
GO:0051492~regulation of stress fiber assembly,6,0.055904889,"673, 4088, 7454, 29109, 9647, 1490",416,2.903395433
GO:1902903~regulation of supramolecular fiber organization,15,0.061879002,"9101, 4088, 4089, 7454, 29109, 2241, 1490, 673, 2876, 57026, 11034, 119, 9647, 4733, 829",416,1.69129831
GO:0032956~regulation of actin cytoskeleton organization,14,0.0799945,"23607, 4088, 4089, 7454, 29109, 2241, 1490, 83700, 673, 57026, 11034, 119, 9647, 829",416,1.663326284
GO:0032231~regulation of actin filament bundle assembly,6,0.085841737,"673, 4088, 7454, 29109, 9647, 1490",416,2.557118913
GO:0051495~positive regulation of cytoskeleton organization,10,0.087339658,"673, 4088, 7454, 57026, 29109, 11034, 2241, 9647, 4733, 1490",416,1.873158344
GO:0032970~regulation of actin filament-based process,14,0.147725058,"23607, 4088, 4089, 7454, 29109, 2241, 1490, 83700, 673, 57026, 11034, 119, 9647, 829",416,1.488239306
GO:0042559~pteridine-containing compound biosynthetic process,4,0.003691421,"5860, 84105, 4522, 471",416,12.38782051
GO:0051188~cofactor biosynthetic process,10,0.025971747,"5860, 10539, 84105, 51027, 9391, 8050, 4522, 7390, 1737, 471",416,2.370118721
GO:0009108~coenzyme biosynthetic process,6,0.145006907,"5860, 84105, 8050, 4522, 1737, 471",416,2.160666369
GO:0016197~endosomal transport,27,2.50E-08,"9146, 5289, 116986, 81609, 29886, 56850, 27243, 10938, 404636, 30845, 5878, 27183, 30844, 9179, 5870, 7454, 5872, 65977, 83547, 79643, 84313, 26088, 79666, 23011, 9727, 10981, 51534",416,3.689020079
GO:0016050~vesicle organization,28,2.52E-08,"9146, 8452, 9101, 5584, 23607, 5289, 596, 27243, 90678, 9218, 10015, 1759, 27183, 9519, 5872, 9798, 65977, 83547, 79643, 84313, 79666, 8615, 5007, 208, 10981, 8877, 51534, 128637",416,3.573409763
GO:0007032~endosome organization,14,9.38E-08,"9146, 9101, 5289, 9798, 65977, 83547, 79643, 84313, 79666, 27243, 51534, 10015, 27183, 1759",416,6.993124483
GO:0036258~multivesicular body assembly,8,3.37E-06,"9146, 79643, 84313, 27243, 9798, 51534, 10015, 27183",416,11.9882134
GO:0036257~multivesicular body organization,8,4.24E-06,"9146, 79643, 84313, 27243, 9798, 51534, 10015, 27183",416,11.61358173
GO:0006900~membrane budding,12,9.08E-06,"83547, 79643, 8452, 5584, 27243, 90678, 9218, 128637, 51534, 10015, 27183, 1759",416,5.630827506
GO:0032509~endosome transport via multivesicular body sorting pathway,8,2.40E-05,"83547, 9146, 79643, 84313, 27243, 404636, 51534, 27183",416,9.064258912
GO:0071985~multivesicular body sorting pathway,6,8.68E-05,"79643, 84313, 27243, 51534, 27183, 94121",416,12.66936189
GO:0019068~virion assembly,7,9.06E-05,"79643, 27243, 90678, 128637, 51534, 10015, 27183",416,9.290865385
GO:1902590~multi-organism organelle organization,6,2.02E-04,"79643, 27243, 90678, 51534, 10015, 27183",416,10.72022929
GO:1902592~multi-organism membrane budding,6,2.02E-04,"79643, 27243, 90678, 51534, 10015, 27183",416,10.72022929
GO:0046755~viral budding,6,2.02E-04,"79643, 27243, 90678, 51534, 10015, 27183",416,10.72022929
GO:1903543~positive regulation of exosomal secretion,5,2.37E-04,"9146, 3458, 27243, 10015, 27183",416,15.48477564
GO:1903541~regulation of exosomal secretion,5,4.00E-04,"9146, 3458, 27243, 10015, 27183",416,13.66303733
GO:0044803~multi-organism membrane organization,6,7.42E-04,"79643, 27243, 90678, 51534, 10015, 27183",416,8.197822398
GO:0006998~nuclear envelope organization,8,7.49E-04,"79643, 27243, 81565, 5578, 5579, 26092, 27183, 10204",416,5.309065934
GO:1990182~exosomal secretion,5,7.73E-04,"9146, 3458, 27243, 10015, 27183",416,11.61358173
GO:0097734~extracellular exosome biogenesis,5,9.39E-04,"9146, 3458, 27243, 10015, 27183",416,11.06055403
GO:1904896~ESCRT complex disassembly,4,0.00105447,"27243, 9798, 51534, 27183",416,18.58173077
GO:1904903~ESCRT III complex disassembly,4,0.00105447,"27243, 9798, 51534, 27183",416,18.58173077
GO:0007034~vacuolar transport,12,0.001449372,"83547, 9146, 9179, 79643, 84313, 79666, 5289, 27243, 30845, 81609, 51534, 27183",416,3.18543956
GO:0061025~membrane fusion,13,0.001709219,"9135, 8774, 5872, 8775, 59272, 80124, 79643, 27243, 8615, 9218, 8877, 208, 27183",416,2.931583738
GO:0007041~lysosomal transport,10,0.002453499,"83547, 9146, 9179, 79643, 79666, 5289, 27243, 30845, 81609, 27183",416,3.466740815
GO:0045324~late endosome to vacuole transport,6,0.002687887,"9146, 79643, 84313, 27243, 51534, 27183",416,6.193910256
GO:0046794~transport of virus,6,0.005060451,"79643, 27243, 2332, 59272, 23633, 27183",416,5.360114645
GO:1902579~multi-organism localization,6,0.005947138,"79643, 27243, 2332, 59272, 23633, 27183",416,5.16159188
GO:0044766~multi-organism transport,6,0.005947138,"79643, 27243, 2332, 59272, 23633, 27183",416,5.16159188
GO:0007080~mitotic metaphase plate congression,6,0.007474005,"8850, 3837, 79643, 8452, 27243, 27183",416,4.88992915
GO:0043162~ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,5,0.007910612,"9146, 79643, 84313, 27243, 27183",416,6.277611746
GO:0051303~establishment of chromosome localization,7,0.010512999,"8850, 3837, 79643, 8452, 27243, 81565, 27183",416,3.781166145
GO:0039702~viral budding via host ESCRT complex,4,0.011181161,"79643, 27243, 10015, 27183",416,8.446241259
GO:0050000~chromosome localization,7,0.012321515,"8850, 3837, 79643, 8452, 27243, 81565, 27183",416,3.653711106
GO:0090148~membrane fission,5,0.013370902,"9146, 79643, 84313, 27243, 27183",416,5.401665921
GO:0090174~organelle membrane fusion,8,0.0137835,"80124, 79643, 5872, 27243, 8615, 208, 8877, 27183",416,3.149445893
GO:0019076~viral release from host cell,5,0.014464854,"79643, 27243, 9798, 9218, 27183",416,5.278900787
GO:0052126~movement in host environment,5,0.014464854,"79643, 27243, 9798, 9218, 27183",416,5.278900787
GO:0052192~movement in environment of other organism involved in symbiotic interaction,5,0.014464854,"79643, 27243, 9798, 9218, 27183",416,5.278900787
GO:0035890~exit from host,5,0.014464854,"79643, 27243, 9798, 9218, 27183",416,5.278900787
GO:0035891~exit from host cell,5,0.014464854,"79643, 27243, 9798, 9218, 27183",416,5.278900787
GO:0051310~metaphase plate congression,6,0.015382581,"8850, 3837, 79643, 8452, 27243, 27183",416,4.098911199
GO:0008333~endosome to lysosome transport,6,0.015382581,"83547, 79643, 79666, 27243, 81609, 27183",416,4.098911199
GO:0032511~late endosome to vacuole transport via multivesicular body sorting pathway,4,0.01962853,"9146, 79643, 84313, 51534",416,6.882122507
GO:0001778~plasma membrane repair,4,0.028331683,"79643, 27243, 27183, 94121",416,5.9941067
GO:0006622~protein targeting to lysosome,4,0.033331597,"9146, 9179, 5289, 27183",416,5.630827506
GO:0051701~interaction with host,10,0.03409373,"79643, 27243, 9798, 867, 207, 9218, 59272, 11059, 6714, 27183",416,2.255064414
GO:0046761~viral budding from plasma membrane,3,0.03530369,"79643, 27243, 27183",416,9.954498626
GO:0006906~vesicle fusion,7,0.036430741,"79643, 5872, 27243, 8615, 208, 8877, 27183",416,2.852458671
GO:0006623~protein targeting to vacuole,5,0.037830367,"9146, 9179, 84313, 5289, 27183",416,3.936807366
GO:0045921~positive regulation of exocytosis,6,0.039373155,"9146, 3458, 27243, 10015, 27183, 94121",416,3.203746684
GO:0046753~non-lytic viral release,3,0.040167116,"79643, 27243, 27183",416,9.290865385
GO:0048284~organelle fusion,9,0.045370995,"80124, 79643, 5872, 5289, 27243, 8615, 208, 8877, 27183",416,2.272222513
GO:0032510~endosome to lysosome transport via multivesicular body sorting pathway,3,0.050589462,"79643, 27243, 27183",416,8.197822398
GO:0072666~establishment of protein localization to vacuole,5,0.053409724,"9146, 9179, 84313, 5289, 27183",416,3.519267191
GO:0007067~mitotic nuclear division,13,0.078326989,"8850, 8452, 3837, 79643, 1950, 27243, 81565, 8877, 5524, 4733, 51119, 27183, 106821730",416,1.715642756
GO:1902774~late endosome to lysosome transport,3,0.080155898,"79643, 27243, 27183",416,6.334680944
GO:0044801~single-organism membrane fusion,8,0.087802501,"80124, 79643, 5872, 27243, 8615, 208, 8877, 27183",416,2.099630595
GO:0072665~protein localization to vacuole,5,0.099978356,"9146, 9179, 84313, 5289, 27183",416,2.83258091
GO:0061462~protein localization to lysosome,4,0.105174537,"9146, 9179, 5289, 27183",416,3.505986938
GO:0031468~nuclear envelope reassembly,3,0.106723335,"79643, 27243, 27183",416,5.360114645
GO:0097576~vacuole fusion,4,0.11891508,"79643, 5289, 27243, 27183",416,3.318166209
GO:0097352~autophagosome maturation,4,0.11891508,"79643, 5289, 27243, 27183",416,3.318166209
GO:0007088~regulation of mitotic nuclear division,9,0.122921436,"8850, 79643, 8452, 1950, 57026, 27243, 8877, 4733, 106821730",416,1.81777801
GO:0000280~nuclear division,16,0.193571826,"8850, 4361, 8452, 5892, 3837, 79643, 1950, 57026, 27243, 81565, 8877, 5524, 4733, 51119, 27183, 106821730",416,1.368819946
GO:0051783~regulation of nuclear division,9,0.199195334,"8850, 79643, 8452, 1950, 57026, 27243, 8877, 4733, 106821730",416,1.601873342
GO:0000819~sister chromatid segregation,8,0.261234393,"8850, 3837, 4361, 79643, 8452, 27243, 27183, 106821730",416,1.535680229
GO:0048285~organelle fission,16,0.279665025,"8850, 4361, 8452, 5892, 3837, 79643, 1950, 57026, 27243, 81565, 8877, 5524, 4733, 51119, 27183, 106821730",416,1.272721286
GO:0000070~mitotic sister chromatid segregation,7,0.309144558,"8850, 3837, 79643, 8452, 27243, 27183, 106821730",416,1.519534058
GO:0007059~chromosome segregation,11,0.320479854,"8850, 3837, 4361, 79643, 8452, 27243, 81565, 9391, 27183, 106821730, 127829",416,1.317004114
GO:0007033~vacuole organization,8,0.327052573,"9179, 79643, 8396, 5289, 27243, 90678, 5305, 27183",416,1.423887415
GO:0098813~nuclear chromosome segregation,8,0.538446208,"8850, 3837, 4361, 79643, 8452, 27243, 27183, 106821730",416,1.150571565
GO:0033047~regulation of mitotic sister chromatid segregation,3,0.706112861,"8850, 8452, 106821730",416,1.222482287
GO:0033045~regulation of sister chromatid segregation,3,0.76059407,"8850, 8452, 106821730",416,1.097346305
GO:0051983~regulation of chromosome segregation,3,0.865842709,"8850, 8452, 106821730",416,0.860265313
GO:0001817~regulation of cytokine production,36,4.86E-04,"8452, 5781, 23607, 6772, 6774, 3066, 9261, 282618, 3458, 8767, 91966, 3635, 959, 56957, 2648, 5450, 5495, 4088, 4067, 4089, 4860, 59272, 23633, 8087, 3329, 5607, 80772, 2597, 5588, 5601, 8877, 307, 408, 6714, 26060, 5606",416,1.868553932
GO:0001816~cytokine production,33,0.001825483,"8452, 5781, 23607, 6772, 6774, 3066, 9261, 282618, 3458, 8767, 91966, 3635, 959, 56957, 2648, 5450, 5495, 4088, 4089, 4860, 23633, 8087, 3329, 5607, 80772, 2597, 5588, 5601, 8877, 307, 408, 6714, 26060",416,1.784624899
GO:0001819~positive regulation of cytokine production,21,0.011380818,"5450, 5781, 4088, 6772, 4860, 6774, 3066, 23633, 9261, 282618, 3329, 3458, 2597, 5588, 5601, 8877, 8767, 6714, 959, 26060, 2648",416,1.837176771
GO:0001818~negative regulation of cytokine production,13,0.12690343,"8452, 5781, 5495, 23607, 8087, 282618, 5607, 80772, 3458, 307, 408, 3635, 56957",416,1.568587662
GO:0035270~endocrine system development,10,0.003453345,"572, 2932, 673, 4087, 5594, 4088, 5595, 1399, 4089, 5894",416,3.294633115
GO:0030878~thyroid gland development,5,0.003692183,"673, 5594, 4088, 5595, 5894",416,7.742387821
GO:0060324~face development,5,0.02687176,"673, 5781, 5594, 5595, 5894",416,4.382483672
GO:0002520~immune system development,45,3.75E-05,"5781, 4352, 10193, 6772, 6774, 3561, 4090, 84959, 2194, 80739, 282618, 572, 596, 673, 3458, 1399, 10935, 2321, 5578, 119, 8767, 3635, 959, 5814, 2648, 5450, 5594, 5595, 4088, 4286, 4067, 5894, 4860, 3329, 83700, 79840, 2057, 5305, 51119, 10443, 6714, 2539, 2814, 87, 7409",416,1.930235191
GO:0048534~hematopoietic or lymphoid organ development,43,4.60E-05,"5781, 4352, 10193, 6772, 6774, 3561, 4090, 84959, 2194, 80739, 282618, 572, 596, 673, 3458, 1399, 10935, 2321, 5578, 119, 8767, 3635, 959, 5814, 2648, 5450, 5594, 5595, 4286, 4067, 5894, 4860, 83700, 79840, 2057, 5305, 51119, 10443, 6714, 2539, 2814, 87, 7409",416,1.950718806
GO:0001775~cell activation,48,7.59E-05,"5781, 4352, 5321, 10193, 8654, 6774, 81609, 3561, 84959, 282618, 572, 596, 673, 3458, 54472, 3611, 952, 5578, 5579, 64092, 8767, 3635, 5813, 959, 2648, 5450, 4088, 7454, 4067, 4089, 4860, 2241, 3251, 1490, 3329, 1503, 79465, 79840, 23173, 2730, 1465, 5588, 207, 867, 8877, 6714, 2814, 7409",416,1.826214326
GO:0002682~regulation of immune system process,59,2.94E-04,"6197, 5781, 9943, 8654, 3561, 84959, 9261, 10612, 673, 596, 10614, 952, 51324, 5578, 8767, 5579, 3635, 959, 5814, 3093, 5594, 5595, 7454, 4067, 4860, 2241, 3329, 83700, 2876, 60489, 5588, 207, 6714, 7409, 4352, 5321, 10193, 6772, 7424, 6774, 282618, 572, 3458, 1399, 64092, 2648, 5495, 4286, 4088, 7432, 55072, 5094, 79465, 8517, 8877, 5601, 7867, 10443, 26060",416,1.60939829
GO:0030097~hemopoiesis,39,3.42E-04,"5781, 4352, 10193, 6772, 6774, 3561, 4090, 84959, 2194, 80739, 282618, 572, 596, 673, 3458, 10935, 2321, 5578, 119, 8767, 3635, 959, 5814, 2648, 5450, 4286, 4067, 4860, 83700, 79840, 2057, 5305, 51119, 10443, 6714, 2539, 2814, 87, 7409",416,1.844927444
GO:0016337~single organismal cell-cell adhesion,29,0.00108502,"5781, 4352, 8654, 3561, 84959, 282618, 572, 673, 3458, 3611, 5578, 119, 8767, 959, 2648, 4067, 4860, 2241, 3329, 5607, 83700, 23173, 1465, 5588, 207, 9647, 6714, 10049, 7409",416,1.943976163
GO:0002684~positive regulation of immune system process,43,0.001395501,"6197, 5781, 4352, 5321, 9943, 6772, 7424, 6774, 3561, 9261, 282618, 572, 10612, 596, 673, 3458, 10614, 1399, 952, 51324, 5578, 5579, 8767, 3635, 959, 3093, 5594, 5595, 4067, 4860, 55072, 2241, 3329, 79465, 83700, 5588, 8517, 207, 7867, 10443, 6714, 26060, 7409",416,1.656331723
GO:0098602~single organism cell adhesion,31,0.001425911,"5781, 4352, 8654, 3561, 84959, 282618, 572, 23380, 673, 3458, 3611, 1399, 5578, 119, 8767, 959, 2648, 4067, 4860, 2241, 3329, 5607, 83700, 23173, 1465, 5588, 207, 9647, 6714, 10049, 7409",416,1.858173077
GO:0045321~leukocyte activation,39,0.001681046,"5781, 4352, 5321, 10193, 8654, 6774, 81609, 3561, 282618, 572, 596, 673, 3458, 54472, 952, 5579, 64092, 8767, 3635, 5813, 959, 2648, 5450, 4088, 7454, 4067, 4860, 2241, 3251, 3329, 1503, 79465, 79840, 5588, 207, 867, 8877, 6714, 7409",416,1.693195093
GO:0046649~lymphocyte activation,34,0.001855689,"5781, 4352, 10193, 8654, 6774, 81609, 3561, 282618, 572, 596, 673, 3458, 952, 5579, 64092, 8767, 3635, 5813, 959, 2648, 5450, 4088, 7454, 4067, 4860, 3251, 3329, 1503, 79465, 79840, 5588, 207, 6714, 7409",416,1.76474538
GO:0050865~regulation of cell activation,30,0.002024111,"5781, 4352, 5321, 10193, 8654, 3561, 84959, 282618, 572, 596, 673, 3458, 952, 5578, 64092, 8767, 3635, 959, 2648, 4067, 4860, 2241, 1490, 3329, 5588, 207, 8877, 6714, 2814, 7409",416,1.838561752
GO:0031295~T cell costimulation,6,0.002963435,"5781, 4067, 207, 6714, 959, 7409",416,6.059260033
GO:0031294~lymphocyte costimulation,6,0.00357479,"5781, 4067, 207, 6714, 959, 7409",416,5.806790865
GO:0050776~regulation of immune response,37,0.003748715,"6197, 5781, 5321, 9261, 282618, 10612, 596, 673, 3458, 10614, 1399, 952, 51324, 5579, 64092, 8767, 3635, 3093, 5594, 4088, 7432, 7454, 4067, 55072, 2241, 5094, 3329, 79465, 2876, 5588, 8517, 207, 5601, 7867, 6714, 26060, 7409",416,1.641652432
GO:0045785~positive regulation of cell adhesion,21,0.005246831,"9265, 5781, 4088, 4067, 4860, 3561, 3329, 572, 2932, 673, 3458, 3611, 1399, 5588, 5578, 207, 9647, 8767, 6714, 959, 7409",416,1.97477908
GO:0042110~T cell activation,23,0.006259526,"5781, 4088, 4067, 7454, 4860, 8654, 6774, 3561, 282618, 3329, 572, 1503, 673, 596, 79840, 3458, 5588, 207, 8767, 6714, 959, 7409, 2648",416,1.871190051
GO:0031347~regulation of defense response,31,0.007302883,"6197, 5781, 6772, 6774, 9261, 10612, 3458, 10614, 90678, 8767, 3093, 5495, 5595, 4088, 7432, 4067, 55072, 59272, 23633, 8087, 3371, 5094, 3329, 2876, 60489, 207, 5601, 7867, 6714, 26060, 7409",416,1.659083104
GO:0098609~cell-cell adhesion,35,0.007744131,"5781, 4352, 23607, 8654, 3561, 84959, 282618, 572, 596, 673, 3458, 3611, 5578, 119, 8767, 10298, 959, 10611, 2648, 6464, 4067, 4200, 4860, 2241, 3329, 5607, 83700, 23173, 1465, 5588, 207, 9647, 6714, 10049, 7409",416,1.592459787
GO:0002694~regulation of leukocyte activation,26,0.009245157,"5781, 4352, 5321, 10193, 8654, 3561, 282618, 572, 596, 673, 3458, 952, 64092, 8767, 3635, 959, 2648, 4067, 4860, 2241, 3329, 5588, 207, 8877, 6714, 7409",416,1.725446429
GO:0050870~positive regulation of T cell activation,13,0.009526688,"5781, 4067, 4860, 3561, 3329, 572, 3458, 5588, 207, 8767, 6714, 959, 7409",416,2.359008789
GO:0050863~regulation of T cell activation,17,0.010038453,"5781, 4067, 4860, 8654, 3561, 282618, 3329, 572, 673, 3458, 5588, 207, 8767, 6714, 959, 7409, 2648",416,2.035369994
GO:0030155~regulation of cell adhesion,30,0.010239421,"9265, 5781, 8654, 3561, 84959, 282618, 572, 596, 673, 3458, 3611, 1399, 5578, 8767, 959, 2648, 4088, 4067, 4287, 4860, 3371, 3329, 5607, 2932, 83700, 5588, 207, 9647, 6714, 7409",416,1.633798133
GO:0051249~regulation of lymphocyte activation,23,0.011729228,"5781, 4352, 4067, 10193, 4860, 8654, 3561, 282618, 3329, 572, 673, 596, 3458, 952, 5588, 207, 64092, 8767, 3635, 6714, 959, 7409, 2648",416,1.766032263
GO:0022407~regulation of cell-cell adhesion,21,0.011901132,"5781, 4067, 4860, 8654, 3561, 84959, 282618, 3329, 5607, 572, 673, 3458, 5588, 5578, 207, 9647, 8767, 6714, 959, 7409, 2648",416,1.826855553
GO:0022610~biological adhesion,49,0.011941442,"23769, 9265, 5781, 23607, 8654, 3561, 84959, 673, 596, 5578, 119, 8767, 10298, 3831, 959, 10611, 4067, 4860, 2241, 3371, 3329, 83700, 23173, 1465, 5588, 207, 6714, 7409, 4352, 282618, 572, 23380, 3458, 3611, 1399, 2648, 4088, 4287, 6464, 4200, 8082, 59272, 1490, 5607, 2932, 9647, 2814, 10049, 87",416,1.42000126
GO:0050867~positive regulation of cell activation,20,0.013714773,"5781, 4352, 4067, 5321, 4860, 3561, 1490, 3329, 572, 596, 3458, 952, 5588, 207, 8767, 3635, 6714, 959, 2814, 7409",416,1.836139404
